Skill,Assignment,Student,Speed,PercentCorrect,MasterySpeed,HintUsage,Complete
A,18,821,11.4267483617,0.625,8,0.125,1
B,19,821,6.80530821963,0.5,14,0.0714285714286,1
D,20,821,12.3008148461,0.5625,16,0.0,1
E,21,821,11.4529871914,0.428571428571,7,0.285714285714,1
G,22,821,11.6357774773,0.538461538462,13,0.153846153846,1
H,23,821,8.66321301858,0.5625,16,0.0,1
J,24,821,7.18340684352,1.0,3,0.0,1
A,1,822,8.90437442805,0.45,20,0.0,1
B,2,822,3.87480021326,0.75,4,0.0,1
C,3,822,13.8970282811,0.75,4,0.0,1
D,4,822,10.508041291,0.6,5,0.2,1
C,5,822,9.21120567729,0.8,5,0.2,1
D,6,822,5.71177208619,0.6,15,0.0666666666667,1
E,7,822,5.79466095105,0.5,8,0.125,1
F,8,822,7.00450019239,0.5,12,0.0,1
G,9,822,5.93020413781,0.7,10,0.0,1
H,10,822,8.20508257598,0.5,12,0.0,1
I,11,822,9.65942187848,0.571428571429,7,0.285714285714,1
D,12,822,9.30164140877,0.5,18,0.0,1
G,13,822,9.74119373201,0.533333333333,15,0.0,1
J,14,822,10.353902334,0.75,4,0.25,1
A,15,822,8.91406248506,0.666666666667,6,0.0,1
B,16,822,10.4186687377,0.75,4,0.25,1
E,17,822,4.18199226127,1.0,3,0.0,1
G,18,822,7.83892758798,0.636363636364,11,0.0,1
H,19,822,5.48278301139,1.0,3,0.0,1
A,1,823,11.2475821261,0.5,10,0.2,1
B,2,823,9.49498866621,1.0,3,0.0,1
C,3,823,12.7888338089,0.4,10,0.1,1
D,4,823,9.34937502044,0.571428571429,7,0.142857142857,1
A,5,823,11.5276715779,1.0,3,0.0,1
C,6,823,14.826064784,0.8,5,0.0,1
D,7,823,9.01476949044,0.833333333333,6,0.0,1
E,8,823,16.974706274,1.0,3,0.0,1
F,9,823,11.6684425153,0.714285714286,7,0.0,1
G,10,823,10.3715126764,0.7,10,0.1,1
H,11,823,3.56627599392,1.0,3,0.0,1
I,12,823,11.1281988315,0.6,5,0.2,1
D,13,823,6.77870013816,1.0,3,0.0,1
I,14,823,3.95230043576,1.0,3,0.0,1
J,15,823,6.47366291892,0.75,4,0.0,1
A,16,823,5.18782767334,0.571428571429,7,0.0,1
B,17,823,6.3705726259,0.454545454545,11,0.0909090909091,1
C,18,823,9.17851055784,1.0,3,0.0,1
F,19,823,10.731657579,0.518518518519,27,0.0740740740741,1
J,20,823,14.6755104757,0.6,5,0.0,1
A,1,824,15.9458543005,0.6,5,0.2,1
B,2,824,11.2349402655,0.571428571429,14,0.0714285714286,1
C,3,824,10.5568875033,1.0,3,0.0,1
D,4,824,7.65713983069,0.714285714286,7,0.0,1
A,5,824,12.1428229661,1.0,3,0.0,1
B,6,824,8.08217095346,1.0,3,0.0,1
D,7,824,10.7704580998,1.0,3,0.0,1
E,8,824,11.3302792053,0.692307692308,13,0.153846153846,1
F,9,824,12.9633964337,0.5,18,0.0,1
G,10,824,11.1198756919,0.5,6,0.0,1
H,11,824,8.21646444591,0.666666666667,12,0.0833333333333,1
I,12,824,8.94101857174,0.555555555556,9,0.0,1
G,13,824,11.4256629182,0.47619047619,21,0.047619047619,1
E,14,824,10.5125973997,0.666666666667,6,0.0,1
I,15,824,7.18691104351,0.571428571429,7,0.0,1
J,16,824,15.5173229176,0.666666666667,9,0.0,1
A,17,824,10.0601996968,0.5,14,0.0,1
F,18,824,13.5645761818,0.4,15,0.0666666666667,1
H,19,824,8.18502183413,0.6,10,0.0,1
I,20,824,8.94525531378,0.777777777778,9,0.0,1
J,21,824,14.1125600246,0.625,8,0.0,1
A,1,825,12.3363636938,0.392857142857,28,0.107142857143,1
B,2,825,7.96022113031,0.409090909091,22,0.0909090909091,1
C,3,825,13.366506743,0.421052631579,19,0.105263157895,1
D,4,825,12.1500309174,0.434782608696,23,0.173913043478,1
A,5,825,10.044063999,0.34,50,0.04,0
B,6,825,6.44396249735,0.666666666667,6,0.166666666667,1
C,7,825,10.4318199521,0.275,40,0.0,1
D,8,825,10.1863644408,0.571428571429,14,0.0714285714286,1
E,9,825,10.9761413246,0.571428571429,7,0.142857142857,1
F,10,825,9.98937378611,0.428571428571,14,0.0,1
G,11,825,10.2580790894,0.357142857143,14,0.0714285714286,1
H,12,825,13.6339522371,0.8,5,0.2,1
I,13,825,9.90157973809,0.6,10,0.1,1
D,14,825,10.3608875491,0.583333333333,12,0.0833333333333,1
F,15,825,13.6318531035,0.291666666667,24,0.0833333333333,1
G,16,825,9.4467362593,0.421052631579,19,0.0,1
I,17,825,12.222006169,0.666666666667,6,0.333333333333,1
H,18,825,11.7293005033,0.6,5,0.0,1
J,19,825,13.4184101424,0.352941176471,34,0.0294117647059,1
A,20,825,10.4234928669,0.6,5,0.2,1
B,21,825,10.1535915813,0.461538461538,13,0.0769230769231,1
D,22,825,11.6966277482,0.384615384615,13,0.0,1
F,23,825,13.7832788716,0.5,14,0.0714285714286,1
G,24,825,12.3286565271,0.8,5,0.0,1
H,25,825,9.14615019353,0.625,16,0.0625,1
I,26,825,7.81186389878,0.75,4,0.0,1
J,27,825,15.5969308409,0.322580645161,31,0.129032258065,1
A,1,826,9.24581485796,0.555555555556,9,0.111111111111,1
B,2,826,4.4095502407,0.625,8,0.0,1
C,3,826,12.1565922573,0.571428571429,7,0.0,1
D,4,826,6.41681198208,0.714285714286,7,0.142857142857,1
A,5,826,10.8327277382,0.666666666667,9,0.0,1
D,6,826,12.7612266179,0.666666666667,9,0.111111111111,1
E,7,826,7.63119882339,0.833333333333,6,0.0,1
F,8,826,12.2097467096,0.468085106383,47,0.063829787234,1
G,9,826,8.45214418543,1.0,3,0.0,1
H,10,826,12.4183803184,0.6,5,0.2,1
I,11,826,12.603984155,1.0,3,0.0,1
D,12,826,4.67566202842,0.75,8,0.0,1
F,13,826,17.2902125584,0.75,4,0.0,1
G,14,826,12.4322979808,0.666666666667,6,0.166666666667,1
J,15,826,11.1835055134,0.538461538462,13,0.0769230769231,1
A,16,826,8.56527492652,0.7,10,0.0,1
B,17,826,9.7262152719,0.583333333333,12,0.0833333333333,1
D,18,826,8.23229235511,0.8,5,0.0,1
F,19,826,10.8540422088,0.666666666667,9,0.0,1
G,20,826,10.4635199331,0.4,15,0.0,1
A,1,827,8.39172613615,0.7,10,0.0,1
B,2,827,6.20268229082,0.714285714286,7,0.0,1
C,3,827,11.31981675,1.0,3,0.0,1
D,4,827,9.71858775376,0.5,12,0.0,1
A,5,827,3.03114018915,1.0,3,0.0,1
E,6,827,7.72761878441,0.666666666667,6,0.166666666667,1
F,7,827,15.8869955023,0.5,14,0.142857142857,1
G,8,827,10.7422243552,0.666666666667,6,0.0,1
H,9,827,9.86552543591,0.75,4,0.25,1
I,10,827,11.1748509571,0.75,4,0.0,1
G,11,827,8.05026488379,0.6,5,0.0,1
I,12,827,13.5730217099,0.75,4,0.0,1
H,13,827,10.3008957971,0.666666666667,12,0.0833333333333,1
J,14,827,8.96275539363,0.48,25,0.0,1
A,15,827,9.21357944422,0.5,16,0.0,1
B,16,827,15.7236244603,0.75,4,0.25,1
C,17,827,13.6456678719,0.6,5,0.2,1
G,18,827,9.62210434725,0.666666666667,9,0.111111111111,1
H,19,827,7.80515756983,0.6,15,0.133333333333,1
I,20,827,12.673782451,1.0,3,0.0,1
A,1,828,7.37018501988,1.0,3,0.0,1
B,2,828,11.0428119188,1.0,3,0.0,1
C,3,828,10.1846300152,1.0,3,0.0,1
D,4,828,8.33241007142,0.666666666667,9,0.0,1
A,5,828,15.8299416268,0.75,8,0.0,1
E,6,828,4.96185070358,0.75,4,0.0,1
F,7,828,14.2105450858,0.666666666667,9,0.111111111111,1
G,8,828,13.9079467812,0.75,4,0.25,1
H,9,828,7.88718620526,1.0,3,0.0,1
I,10,828,11.2171920094,1.0,3,0.0,1
G,11,828,9.98342184639,0.666666666667,6,0.0,1
I,12,828,11.5019353777,1.0,3,0.0,1
J,13,828,8.39974770743,0.666666666667,6,0.0,1
A,1,829,11.3067788608,0.666666666667,12,0.0,1
B,2,829,8.36876446936,0.8,5,0.0,1
C,3,829,12.8963109442,0.375,8,0.0,1
D,4,829,10.0962097649,0.666666666667,6,0.0,1
A,5,829,12.2000856977,0.625,8,0.25,1
C,6,829,13.2837034641,0.375,8,0.125,1
D,7,829,8.67752551547,0.5,36,0.0,1
E,8,829,7.36168664104,0.666666666667,6,0.166666666667,1
F,9,829,13.8594413664,0.666666666667,6,0.0,1
G,10,829,8.660365065,0.666666666667,9,0.0,1
H,11,829,6.86187932048,1.0,3,0.0,1
I,12,829,7.7734414415,0.75,4,0.25,1
F,13,829,12.6028511237,0.714285714286,7,0.0,1
J,14,829,12.3634899364,1.0,3,0.0,1
B,15,829,4.0713118328,0.8,5,0.0,1
C,16,829,9.12807539408,0.8,5,0.0,1
D,17,829,4.37925266536,0.75,4,0.0,1
E,18,829,6.664196018,0.8,5,0.0,1
G,19,829,12.53048335,0.529411764706,17,0.176470588235,1
H,20,829,8.51712626008,0.75,4,0.25,1
I,21,829,7.81227858889,0.333333333333,12,0.0833333333333,1
A,1,830,7.98490779328,0.466666666667,15,0.0,1
B,2,830,10.6407852831,0.6,5,0.0,1
C,3,830,17.5570661964,1.0,3,0.0,1
D,4,830,7.77472489462,0.714285714286,7,0.0,1
A,5,830,5.68713684261,0.666666666667,6,0.0,1
B,6,830,5.26420172604,1.0,3,0.0,1
C,7,830,12.1535092323,0.714285714286,7,0.0,1
E,8,830,5.9338145298,1.0,3,0.0,1
F,9,830,7.71200544513,0.6,5,0.0,1
G,10,830,9.71185489461,0.611111111111,18,0.0555555555556,1
H,11,830,6.0184784957,0.75,8,0.0,1
I,12,830,5.15815349101,1.0,3,0.0,1
D,13,830,9.14203592873,0.625,8,0.125,1
F,14,830,6.84743213145,1.0,3,0.0,1
G,15,830,8.1274232251,0.444444444444,9,0.0,1
I,16,830,6.97525192165,0.6,5,0.0,1
J,17,830,10.7249338516,0.538461538462,13,0.0769230769231,1
A,18,830,11.7196495404,0.625,8,0.125,1
B,19,830,9.77963018178,0.666666666667,6,0.166666666667,1
C,20,830,7.7692143563,0.75,4,0.0,1
D,21,830,7.94163176793,0.571428571429,7,0.0,1
F,22,830,12.7411896423,0.5,12,0.0,1
G,23,830,8.02862173569,0.666666666667,9,0.0,1
H,24,830,2.29428696376,1.0,3,0.0,1
J,25,830,10.8379213245,0.833333333333,6,0.0,1
A,1,831,9.08774821842,0.5,26,0.0,1
B,2,831,5.89752718459,0.833333333333,6,0.0,1
C,3,831,14.5483957139,0.625,8,0.125,1
D,4,831,10.0625617151,0.75,4,0.0,1
A,5,831,12.5581212559,0.555555555556,27,0.0,1
C,6,831,12.2948328477,0.444444444444,9,0.111111111111,1
D,7,831,19.3037241562,0.375,8,0.375,1
E,8,831,8.32335483059,0.526315789474,19,0.0526315789474,1
F,9,831,14.4338485466,0.435897435897,39,0.025641025641,1
G,10,831,11.9695887878,0.6,10,0.0,1
H,11,831,10.0047800776,0.533333333333,15,0.0666666666667,1
I,12,831,14.1216478486,0.6,10,0.3,1
D,13,831,12.4571976516,0.454545454545,11,0.181818181818,1
F,14,831,15.044914455,0.434782608696,46,0.0434782608696,1
G,15,831,7.32676669261,1.0,3,0.0,1
I,16,831,11.7253105052,0.8,5,0.0,1
H,17,831,9.92447693925,0.8,5,0.2,1
J,18,831,9.18471376614,0.636363636364,11,0.0,1
B,19,831,8.0714614621,0.6,10,0.1,1
D,20,831,12.5655009159,0.642857142857,14,0.0714285714286,1
E,21,831,13.1736877374,0.666666666667,6,0.166666666667,1
F,22,831,11.4770491514,0.416666666667,24,0.0,1
G,23,831,13.2666687303,0.636363636364,11,0.0909090909091,1
H,24,831,8.34513148963,0.714285714286,7,0.0,1
I,25,831,10.9391599016,0.75,4,0.25,1
J,26,831,15.2529334193,0.416666666667,12,0.0833333333333,1
A,1,832,8.6656178433,0.625,8,0.0,1
B,2,832,5.31196986934,0.666666666667,12,0.0,1
C,3,832,13.056604603,0.833333333333,6,0.0,1
D,4,832,10.9755168756,1.0,3,0.0,1
A,5,832,9.39436318592,0.538461538462,13,0.0769230769231,1
B,6,832,4.33985882984,1.0,3,0.0,1
C,7,832,12.7235664108,0.75,4,0.0,1
D,8,832,7.80185503816,0.666666666667,6,0.0,1
E,9,832,6.64609502886,1.0,3,0.0,1
F,10,832,9.77055322003,0.5,18,0.0,1
G,11,832,4.27496102105,0.833333333333,6,0.0,1
H,12,832,8.91695074259,0.666666666667,6,0.166666666667,1
I,13,832,2.27927220408,1.0,3,0.0,1
G,14,832,5.4054689975,0.833333333333,6,0.0,1
E,15,832,5.96484630767,0.636363636364,11,0.0,1
J,16,832,8.0462163242,0.409090909091,22,0.0454545454545,1
A,17,832,10.8498755664,0.583333333333,12,0.0833333333333,1
B,18,832,3.35871838005,0.8,5,0.0,1
C,19,832,10.7099367983,0.8,5,0.0,1
D,20,832,5.77442497058,0.8,5,0.0,1
E,21,832,8.98811010435,1.0,3,0.0,1
G,22,832,10.4846003729,0.642857142857,14,0.0714285714286,1
I,23,832,15.6667061589,0.833333333333,6,0.166666666667,1
J,24,832,4.0225631638,1.0,3,0.0,1
A,1,833,6.10593484688,0.833333333333,6,0.0,1
B,2,833,3.98707892963,1.0,3,0.0,1
C,3,833,11.878972615,0.8,5,0.0,1
D,4,833,12.9769115586,0.75,4,0.25,1
B,5,833,6.94482880468,1.0,3,0.0,1
E,6,833,6.31324192697,1.0,3,0.0,1
F,7,833,11.7804010649,0.448275862069,29,0.0,1
G,8,833,5.94657336685,0.8,5,0.0,1
H,9,833,7.31232566536,0.6,5,0.0,1
I,10,833,6.10599912043,1.0,3,0.0,1
D,11,833,4.8004206543,1.0,3,0.0,1
F,12,833,12.5549921344,1.0,3,0.0,1
G,13,833,11.2925450186,0.833333333333,6,0.0,1
H,14,833,8.14008823068,0.8,5,0.0,1
J,15,833,17.0012375435,0.75,4,0.0,1
C,16,833,18.82476755,1.0,3,0.0,1
G,17,833,10.3491851024,0.6,10,0.0,1
A,1,834,10.4597296618,1.0,3,0.0,1
B,2,834,7.78271321821,0.666666666667,9,0.0,1
C,3,834,13.2093514921,0.6,5,0.0,1
D,4,834,12.8075623362,0.7,10,0.0,1
A,5,834,5.75349815824,0.714285714286,7,0.0,1
B,6,834,10.7733202702,0.8,5,0.0,1
C,7,834,15.2646521065,0.5,10,0.1,1
E,8,834,13.5236842928,0.75,4,0.25,1
F,9,834,10.6486626754,1.0,3,0.0,1
G,10,834,12.586216099,0.8,5,0.2,1
H,11,834,8.12154002487,0.714285714286,7,0.142857142857,1
I,12,834,9.26667502135,0.75,4,0.0,1
D,13,834,16.9295012466,1.0,3,0.0,1
F,14,834,11.8407225397,0.545454545455,11,0.0,1
G,15,834,10.0223013296,0.666666666667,9,0.0,1
I,16,834,7.6843629248,0.714285714286,7,0.0,1
H,17,834,6.84361113107,0.636363636364,11,0.0,1
J,18,834,10.0753947082,0.75,4,0.0,1
D,19,834,16.2061831219,1.0,3,0.0,1
J,20,834,12.1265182494,0.5,10,0.0,1
A,1,835,14.3620221829,0.666666666667,6,0.0,1
B,2,835,10.3096807698,0.5,20,0.05,1
C,3,835,15.3845599701,0.5,14,0.0,1
D,4,835,8.49235817892,0.538461538462,13,0.0769230769231,1
B,5,835,9.38238247804,0.8,5,0.0,1
C,6,835,14.4638040191,0.454545454545,11,0.0,1
E,7,835,5.03420848468,1.0,3,0.0,1
F,8,835,19.3097142024,0.6,5,0.4,1
G,9,835,10.6601892036,0.75,4,0.0,1
H,10,835,11.7453904122,1.0,3,0.0,1
I,11,835,13.8683545384,0.714285714286,7,0.0,1
D,12,835,8.63644317039,0.833333333333,6,0.0,1
F,13,835,14.0832429459,0.545454545455,11,0.0,1
G,14,835,10.1043600987,1.0,3,0.0,1
I,15,835,13.1226972459,0.8,5,0.0,1
J,16,835,14.3141767802,1.0,3,0.0,1
B,17,835,8.54196620364,1.0,3,0.0,1
D,18,835,13.0556275974,0.5,20,0.1,1
F,19,835,10.922269696,0.571428571429,7,0.0,1
G,20,835,16.4553066131,1.0,3,0.0,1
H,21,835,7.35084667201,0.714285714286,7,0.0,1
I,22,835,21.1907438123,0.555555555556,9,0.222222222222,1
A,1,836,7.86635903636,0.8,5,0.0,1
B,2,836,12.5468800833,1.0,3,0.0,1
C,3,836,12.7184668691,0.5,8,0.125,1
D,4,836,12.3402239296,0.6,5,0.0,1
A,5,836,7.79892592926,0.6,10,0.0,1
C,6,836,14.6686144674,1.0,3,0.0,1
E,7,836,8.88304659995,0.5,8,0.125,1
F,8,836,6.10375635188,0.714285714286,7,0.0,1
G,9,836,10.3424341995,0.571428571429,14,0.0714285714286,1
H,10,836,3.14936429635,0.75,4,0.0,1
I,11,836,9.90070453032,0.642857142857,14,0.0,1
D,12,836,12.1847835347,0.714285714286,7,0.0,1
G,13,836,10.9532570223,1.0,3,0.0,1
E,14,836,9.47987120855,0.625,8,0.0,1
I,15,836,10.4168813915,0.583333333333,12,0.166666666667,1
J,16,836,9.93808809038,0.526315789474,19,0.0,1
A,17,836,9.38187156031,0.5,16,0.0,1
C,18,836,13.2325628384,1.0,3,0.0,1
D,19,836,12.2883496653,1.0,3,0.0,1
G,20,836,10.8294183498,0.833333333333,6,0.0,1
J,21,836,10.6863471662,0.333333333333,12,0.0833333333333,1
A,1,837,9.52704080124,0.6,15,0.0,1
B,2,837,8.07195614732,1.0,3,0.0,1
C,3,837,14.0378941265,0.8,5,0.0,1
D,4,837,6.2022012784,0.6,5,0.0,1
C,5,837,0.0,0.6,5,0.0,1
D,6,837,7.35734738556,1.0,3,0.0,1
E,7,837,7.93902068817,0.5,12,0.0,1
F,8,837,8.20032961718,0.833333333333,6,0.0,1
G,9,837,11.0106019195,1.0,3,0.0,1
H,10,837,7.12623130579,0.625,16,0.0,1
I,11,837,4.34005228521,0.75,4,0.25,1
H,12,837,8.76552948588,0.5,12,0.0,1
J,13,837,10.0867557411,0.583333333333,12,0.0,1
A,14,837,7.97881282905,0.4375,16,0.0,1
C,15,837,7.24271535968,0.7,10,0.0,1
H,16,837,11.7899625342,0.75,4,0.0,1
A,1,838,9.03458699919,0.8,5,0.0,1
B,2,838,9.42128833423,0.666666666667,9,0.0,1
C,3,838,7.40405383385,0.571428571429,7,0.142857142857,1
D,4,838,10.6536774632,0.615384615385,13,0.0,1
A,5,838,7.73668600497,0.8,5,0.0,1
D,6,838,15.2459197767,0.666666666667,6,0.0,1
E,7,838,10.3042402647,0.666666666667,9,0.111111111111,1
F,8,838,16.4386896009,0.833333333333,6,0.0,1
G,9,838,12.295200529,0.75,4,0.0,1
H,10,838,9.84081668919,0.642857142857,14,0.0,1
I,11,838,7.9873857402,0.5,6,0.0,1
D,12,838,11.9694111631,0.714285714286,7,0.0,1
F,13,838,17.1449539484,0.428571428571,21,0.0,1
G,14,838,8.01855030655,0.454545454545,11,0.0909090909091,1
H,15,838,8.64028906391,1.0,3,0.0,1
J,16,838,19.0566507915,0.8,5,0.0,1
B,17,838,8.34771054277,1.0,3,0.0,1
C,18,838,16.3169987663,1.0,3,0.0,1
E,19,838,6.79448631982,1.0,3,0.0,1
F,20,838,13.0677708214,0.5,18,0.0,1
H,21,838,7.51631967342,0.75,4,0.0,1
A,1,839,10.4900006002,0.473684210526,19,0.0526315789474,1
B,2,839,10.5752228209,0.5,6,0.333333333333,1
C,3,839,18.9012437546,0.75,4,0.25,1
D,4,839,13.5568944045,0.625,8,0.0,1
A,5,839,7.41745664693,0.714285714286,7,0.0,1
D,6,839,12.0747704006,0.6,5,0.4,1
E,7,839,9.067011975,0.666666666667,6,0.166666666667,1
F,8,839,11.6914740464,0.6,10,0.0,1
G,9,839,11.5290014235,0.555555555556,9,0.111111111111,1
H,10,839,7.26853527245,0.46875,32,0.03125,1
I,11,839,10.2921870745,0.666666666667,6,0.333333333333,1
D,12,839,9.38440670793,0.833333333333,6,0.0,1
F,13,839,10.2956424599,0.428571428571,7,0.0,1
E,14,839,6.74681590612,0.434782608696,23,0.0434782608696,1
H,15,839,11.606726409,0.666666666667,6,0.166666666667,1
J,16,839,11.4584888232,1.0,3,0.0,1
A,17,839,6.47370340756,0.571428571429,7,0.428571428571,1
B,18,839,6.50991900046,0.444444444444,9,0.0,1
C,19,839,12.7389025262,1.0,3,0.0,1
F,20,839,13.8315925193,0.451612903226,31,0.0967741935484,1
H,21,839,8.63718213679,0.75,4,0.25,1
J,22,839,14.1860142996,0.409090909091,22,0.0909090909091,1
A,1,840,7.60768636986,0.714285714286,7,0.0,1
B,2,840,13.4510436728,1.0,3,0.0,1
C,3,840,14.2320244669,0.625,8,0.125,1
D,4,840,10.9853851003,0.666666666667,6,0.0,1
B,5,840,17.9477751829,1.0,3,0.0,1
E,6,840,6.33876986587,0.642857142857,14,0.0,1
F,7,840,12.5960833555,0.75,4,0.0,1
G,8,840,14.0679691204,1.0,3,0.0,1
H,9,840,10.5771538566,0.6,10,0.2,1
I,10,840,12.1915643412,0.5,18,0.0555555555556,1
D,11,840,10.6408779029,1.0,3,0.0,1
F,12,840,10.5036866917,0.636363636364,11,0.0,1
E,13,840,8.25882521189,0.777777777778,9,0.0,1
H,14,840,5.29635630073,1.0,3,0.0,1
J,15,840,12.2587789165,0.526315789474,19,0.0,1
C,16,840,7.5455029813,0.75,4,0.0,1
D,17,840,10.5940669386,0.666666666667,9,0.0,1
E,18,840,4.87101590907,0.75,4,0.0,1
F,19,840,12.6358442642,0.451612903226,31,0.0,1
I,20,840,10.4752943083,0.615384615385,13,0.153846153846,1
J,21,840,11.9988023923,0.611111111111,18,0.0,1
A,1,841,10.8423229826,0.625,8,0.0,1
B,2,841,2.33555696681,0.571428571429,7,0.0,1
C,3,841,12.3968527597,1.0,3,0.0,1
D,4,841,12.0812684526,0.666666666667,9,0.111111111111,1
A,5,841,10.7475447598,0.8,5,0.0,1
E,6,841,10.0836298479,0.666666666667,6,0.166666666667,1
F,7,841,12.5502259433,0.666666666667,9,0.0,1
G,8,841,9.22189517211,0.5,6,0.166666666667,1
H,9,841,13.000757075,0.833333333333,6,0.0,1
I,10,841,10.1716528756,1.0,3,0.0,1
J,11,841,14.53424157,0.75,8,0.0,1
A,12,841,12.5498840542,0.833333333333,6,0.0,1
D,13,841,13.6803174175,0.5,8,0.375,1
G,14,841,12.7424924387,0.625,16,0.125,1
I,15,841,10.301364663,0.8,5,0.0,1
J,16,841,4.88237276196,0.666666666667,6,0.0,1
A,1,842,5.44790201799,0.5,8,0.0,1
B,2,842,5.02539231715,0.8,5,0.0,1
C,3,842,12.4070652903,1.0,3,0.0,1
D,4,842,6.02973766289,1.0,3,0.0,1
A,5,842,8.24965065328,1.0,3,0.0,1
E,6,842,6.05120662749,1.0,3,0.0,1
F,7,842,9.0571222188,0.833333333333,6,0.0,1
G,8,842,9.39662433611,0.833333333333,6,0.0,1
H,9,842,2.16302682988,0.75,4,0.0,1
I,10,842,5.64528569909,0.625,8,0.0,1
F,11,842,3.29318055966,1.0,3,0.0,1
H,12,842,3.15747820538,0.75,4,0.0,1
J,13,842,8.36255538465,0.833333333333,6,0.0,1
A,14,842,5.40189770711,0.833333333333,6,0.0,1
H,15,842,8.81576894969,0.75,4,0.0,1
A,1,843,15.3090562011,1.0,3,0.0,1
B,2,843,10.3776035881,0.75,4,0.25,1
C,3,843,13.5762286941,0.75,4,0.0,1
D,4,843,7.22488184735,1.0,3,0.0,1
B,5,843,8.02307853847,0.75,4,0.0,1
C,6,843,17.8608382201,0.7,10,0.0,1
D,7,843,11.4135474241,0.6,5,0.0,1
E,8,843,8.13960018123,1.0,3,0.0,1
F,9,843,14.340780817,1.0,3,0.0,1
G,10,843,10.0646066526,0.583333333333,12,0.0,1
H,11,843,8.17716302018,1.0,3,0.0,1
I,12,843,13.5722953826,0.666666666667,6,0.166666666667,1
D,13,843,20.2907924854,1.0,3,0.0,1
G,14,843,15.7269804642,1.0,3,0.0,1
E,15,843,7.43457992195,0.714285714286,7,0.0,1
J,16,843,12.5213458001,0.578947368421,19,0.105263157895,1
F,17,843,14.8886801284,0.555555555556,9,0.0,1
A,1,844,10.0821180371,0.555555555556,18,0.0,1
B,2,844,8.26651251633,0.6,10,0.1,1
C,3,844,16.5830229345,0.6,5,0.2,1
D,4,844,12.6518242625,0.5,10,0.0,1
B,5,844,10.4906139892,0.538461538462,13,0.153846153846,1
C,6,844,7.34144704361,0.625,8,0.125,1
D,7,844,11.384121811,0.571428571429,7,0.0,1
E,8,844,10.0575304159,0.833333333333,6,0.166666666667,1
F,9,844,13.7059165121,0.416666666667,12,0.0833333333333,1
G,10,844,12.3053103267,0.833333333333,6,0.166666666667,1
H,11,844,8.36578337437,0.444444444444,9,0.0,1
I,12,844,11.0040927946,0.6,5,0.0,1
D,13,844,10.4603534629,0.538461538462,13,0.0,1
F,14,844,14.0803569221,0.391304347826,46,0.0434782608696,1
G,15,844,12.2103742448,0.666666666667,6,0.0,1
I,16,844,15.6333951197,0.5,10,0.2,1
J,17,844,16.4043808713,0.692307692308,13,0.0769230769231,1
A,18,844,8.24992566204,0.6,5,0.0,1
B,19,844,6.49303292546,0.7,10,0.2,1
D,20,844,8.85966453962,0.666666666667,6,0.166666666667,1
F,21,844,12.7363015731,0.461538461538,13,0.0769230769231,1
G,22,844,9.43332098629,0.357142857143,14,0.142857142857,1
H,23,844,11.3442058221,0.636363636364,11,0.181818181818,1
J,24,844,16.7384563749,0.833333333333,6,0.0,1
A,1,845,11.7589148216,1.0,3,0.0,1
B,2,845,8.32551578913,0.5,8,0.0,1
C,3,845,12.6248753911,0.666666666667,6,0.166666666667,1
D,4,845,11.9414047032,0.5,12,0.0,1
A,5,845,14.3866679039,0.3,10,0.2,1
B,6,845,6.03411078801,0.8,5,0.0,1
D,7,845,14.2923401878,0.75,8,0.125,1
E,8,845,10.01481205,0.6,5,0.2,1
F,9,845,16.6884904527,0.625,8,0.0,1
G,10,845,12.4225148088,0.75,4,0.0,1
H,11,845,6.509359364,0.75,4,0.25,1
I,12,845,13.5980238853,0.7,10,0.0,1
F,13,845,19.3550017624,1.0,3,0.0,1
G,14,845,10.5625894675,0.666666666667,6,0.0,1
H,15,845,8.6494587343,0.5,6,0.0,1
J,16,845,13.9828396308,0.6,5,0.0,1
E,17,845,5.97545998626,1.0,3,0.0,1
F,18,845,17.3762220967,0.5,16,0.0,1
G,19,845,9.96166040117,0.428571428571,7,0.0,1
I,20,845,8.94389716026,0.625,8,0.0,1
J,21,845,11.513695042,0.555555555556,9,0.0,1
A,1,846,11.6815990835,0.428571428571,7,0.142857142857,1
B,2,846,10.0667925253,1.0,3,0.0,1
C,3,846,17.2481978586,0.555555555556,18,0.0555555555556,1
D,4,846,10.1807848494,0.714285714286,7,0.142857142857,1
A,5,846,13.8094934251,0.423076923077,26,0.192307692308,1
C,6,846,12.5297049445,0.47619047619,21,0.047619047619,1
D,7,846,14.206116371,0.625,8,0.0,1
E,8,846,7.74948468421,0.666666666667,9,0.111111111111,1
F,9,846,16.3251976509,0.473684210526,19,0.0526315789474,1
G,10,846,15.6551828227,0.454545454545,11,0.0909090909091,1
H,11,846,10.3457276031,0.375,8,0.25,1
I,12,846,10.5679304612,1.0,3,0.0,1
D,13,846,12.4636826588,0.666666666667,9,0.0,1
F,14,846,17.4578118072,0.545454545455,22,0.0909090909091,1
G,15,846,14.4469759877,0.666666666667,6,0.166666666667,1
E,16,846,4.07155439527,0.8,5,0.0,1
I,17,846,13.344163146,0.8,5,0.0,1
J,18,846,14.86548918,0.36,50,0.02,0
A,19,846,9.75861394484,0.307692307692,39,0.025641025641,1
B,20,846,11.1504268456,0.555555555556,9,0.111111111111,1
D,21,846,10.5777246731,0.571428571429,7,0.142857142857,1
